Datetime,Close,High,Low,Open,Volume
2026-03-17 00:00:00+00:00,74774.03125,74871.296875,74682.5703125,74871.296875,0
2026-03-17 00:05:00+00:00,74984.4921875,74984.4921875,74715.359375,74715.359375,4227072
2026-03-17 00:10:00+00:00,75442.265625,75442.265625,75227.78125,75227.78125,0
2026-03-17 00:15:00+00:00,75253.796875,75447.015625,75237.375,75447.015625,1242423296
2026-03-17 00:20:00+00:00,75201.984375,75224.6015625,75182.8984375,75224.6015625,159547392
2026-03-17 00:25:00+00:00,74965.6171875,74965.6171875,74849.734375,74953.8203125,155344896
2026-03-17 00:30:00+00:00,75107.3125,75165.0,75107.3125,75162.3984375,306618368
2026-03-17 00:35:00+00:00,75103.7109375,75158.3984375,75103.7109375,75158.3984375,206630912
2026-03-17 00:40:00+00:00,74992.703125,74992.703125,74940.71875,74987.2734375,0
2026-03-17 00:45:00+00:00,75050.2734375,75050.2734375,75014.375,75042.5,271523840
2026-03-17 00:50:00+00:00,74971.140625,75032.8828125,74954.1484375,75032.8828125,39972864
2026-03-17 00:55:00+00:00,75204.6015625,75204.6015625,75013.328125,75013.328125,136220672
2026-03-17 01:00:00+00:00,75159.15625,75290.2890625,75159.15625,75286.53125,0
2026-03-17 01:05:00+00:00,75346.0859375,75346.0859375,75108.96875,75108.96875,52609024
2026-03-17 01:10:00+00:00,75810.375,75810.375,75345.3984375,75345.3984375,198393856
2026-03-17 01:15:00+00:00,75778.109375,75819.9375,75623.171875,75819.9375,313061376
2026-03-17 01:20:00+00:00,75708.3984375,75834.875,75680.796875,75834.875,222961664
2026-03-17 01:25:00+00:00,75954.96875,75954.96875,75731.578125,75731.578125,35778560
2026-03-17 01:30:00+00:00,75818.71875,75921.28125,75818.71875,75921.28125,282320896
2026-03-17 01:35:00+00:00,75720.6171875,75863.078125,75719.3671875,75863.078125,248602624
2026-03-17 01:40:00+00:00,75585.484375,75631.6171875,75549.3828125,75628.6796875,0
2026-03-17 01:45:00+00:00,75752.3515625,75752.3515625,75596.5078125,75596.5078125,164012032
2026-03-17 01:50:00+00:00,75513.0234375,75622.3125,75513.0234375,75622.3125,165249024
2026-03-17 01:55:00+00:00,75620.7421875,75636.2578125,75474.90625,75474.90625,293064704
2026-03-17 02:00:00+00:00,75622.6953125,75648.9765625,75622.6953125,75635.125,667320320
2026-03-17 02:05:00+00:00,75237.234375,75596.4453125,75237.234375,75596.4453125,0
