Datetime,Close,High,Low,Open,Volume
2026-04-11 00:00:00+00:00,72970.125,72970.125,72970.125,72970.125,0
2026-04-11 00:02:00+00:00,72919.5546875,72919.5546875,72913.3671875,72913.3671875,0
2026-04-11 00:04:00+00:00,72871.3671875,72906.5234375,72871.3671875,72906.5234375,0
2026-04-11 00:06:00+00:00,72864.2421875,72864.2421875,72851.65625,72851.65625,643072
2026-04-11 00:08:00+00:00,72861.5234375,72861.5234375,72851.8671875,72851.8671875,5251072
2026-04-11 00:10:00+00:00,72871.6953125,72871.6953125,72871.6953125,72871.6953125,0
2026-04-11 00:12:00+00:00,72883.171875,72883.171875,72873.875,72873.875,2244608
2026-04-11 00:14:00+00:00,72893.7109375,72893.7109375,72893.7109375,72893.7109375,0
2026-04-11 00:16:00+00:00,72900.4140625,72900.4140625,72897.5625,72897.5625,0
2026-04-11 00:18:00+00:00,72891.578125,72891.578125,72891.578125,72891.578125,0
2026-04-11 00:20:00+00:00,72903.9765625,72903.9765625,72894.7421875,72894.7421875,4907008
2026-04-11 00:22:00+00:00,72910.2109375,72910.2109375,72910.2109375,72910.2109375,0
2026-04-11 00:24:00+00:00,72881.4765625,72881.4765625,72868.859375,72868.859375,3035136
2026-04-11 00:26:00+00:00,72899.1796875,72899.1796875,72899.078125,72899.078125,22847488
2026-04-11 00:28:00+00:00,72907.078125,72907.078125,72907.078125,72907.078125,93745152
2026-04-11 00:30:00+00:00,72903.734375,72927.34375,72903.734375,72927.34375,1880064
2026-04-11 00:34:00+00:00,72879.625,72879.625,72879.625,72879.625,0
2026-04-11 00:36:00+00:00,72905.703125,72908.734375,72905.703125,72908.734375,2351104
2026-04-11 00:38:00+00:00,72917.125,72917.125,72917.125,72917.125,0
2026-04-11 00:40:00+00:00,72932.6640625,72932.6640625,72932.6640625,72932.6640625,39972864
2026-04-11 00:42:00+00:00,72906.8203125,72925.625,72906.8203125,72925.625,0
2026-04-11 00:46:00+00:00,72835.8828125,72835.8828125,72835.8828125,72835.8828125,0
2026-04-11 00:48:00+00:00,72845.8359375,72845.8359375,72829.4453125,72829.4453125,0
2026-04-11 00:50:00+00:00,72857.515625,72857.515625,72857.515625,72857.515625,0
2026-04-11 00:52:00+00:00,72848.6796875,72848.6796875,72848.6796875,72848.6796875,0
2026-04-11 00:54:00+00:00,72845.421875,72845.421875,72845.421875,72845.421875,0
2026-04-11 00:56:00+00:00,72852.1328125,72852.1328125,72852.1328125,72852.1328125,0
2026-04-11 00:58:00+00:00,72841.375,72841.375,72841.375,72841.375,0
2026-04-11 01:00:00+00:00,72848.4921875,72848.4921875,72844.015625,72844.015625,139264
2026-04-11 01:02:00+00:00,72821.859375,72851.625,72821.859375,72851.625,0
2026-04-11 01:04:00+00:00,72808.7578125,72808.7578125,72805.453125,72805.453125,0
2026-04-11 01:06:00+00:00,72846.390625,72846.390625,72837.4453125,72837.4453125,0
2026-04-11 01:08:00+00:00,72856.125,72859.1484375,72856.125,72859.1484375,0
