Datetime,Close,High,Low,Open,Volume
2026-05-09 00:00:00+00:00,80199.890625,80204.453125,80188.3828125,80188.3828125,0
2026-05-09 00:01:00+00:00,80177.046875,80192.6328125,80177.046875,80192.6328125,0
2026-05-09 00:02:00+00:00,80151.5625,80177.046875,80148.78125,80177.046875,6014976
2026-05-09 00:03:00+00:00,80150.2734375,80151.5625,80143.171875,80151.5625,0
2026-05-09 00:04:00+00:00,80144.828125,80158.59375,80144.828125,80150.2734375,0
2026-05-09 00:05:00+00:00,80152.2578125,80152.2578125,80145.5234375,80145.75,0
2026-05-09 00:06:00+00:00,80147.3671875,80152.2578125,80141.46875,80152.2578125,0
2026-05-09 00:07:00+00:00,80130.0078125,80147.3671875,80130.0078125,80147.3671875,0
2026-05-09 00:08:00+00:00,80144.9921875,80149.3828125,80131.609375,80131.609375,0
2026-05-09 00:09:00+00:00,80129.2109375,80144.9765625,80129.2109375,80144.9765625,23508992
2026-05-09 00:10:00+00:00,80119.4765625,80119.7734375,80116.9765625,80119.7734375,0
2026-05-09 00:11:00+00:00,80150.796875,80153.28125,80119.4765625,80119.4765625,1355776
2026-05-09 00:12:00+00:00,80147.25,80153.2578125,80132.5390625,80150.5625,0
2026-05-09 00:13:00+00:00,80157.171875,80159.84375,80153.203125,80153.203125,0
2026-05-09 00:14:00+00:00,80165.28125,80165.296875,80157.171875,80157.171875,0
2026-05-09 00:15:00+00:00,80140.59375,80165.2265625,80138.421875,80165.2265625,0
2026-05-09 00:16:00+00:00,80124.0078125,80138.40625,80124.0,80138.40625,12288
2026-05-09 00:17:00+00:00,80139.0234375,80141.0,80124.0,80124.0,0
2026-05-09 00:18:00+00:00,80144.1875,80149.5078125,80138.9609375,80138.9609375,0
2026-05-09 00:19:00+00:00,80121.0078125,80143.5078125,80121.0078125,80143.5078125,0
2026-05-09 00:20:00+00:00,80156.296875,80156.296875,80125.9921875,80125.9921875,0
2026-05-09 00:21:00+00:00,80169.296875,80172.21875,80162.296875,80162.296875,0
2026-05-09 00:22:00+00:00,80205.640625,80205.640625,80169.59375,80169.59375,0
2026-05-09 00:23:00+00:00,80187.09375,80207.1484375,80187.09375,80205.640625,0
2026-05-09 00:24:00+00:00,80166.8515625,80190.046875,80166.8515625,80174.3671875,0
2026-05-09 00:25:00+00:00,80168.2734375,80171.359375,80166.84375,80166.84375,0
2026-05-09 00:26:00+00:00,80172.0,80172.0078125,80168.359375,80168.359375,0
2026-05-09 00:27:00+00:00,80144.71875,80156.3125,80144.7109375,80156.3125,0
2026-05-09 00:28:00+00:00,80140.0703125,80144.71875,80140.0703125,80144.71875,0
2026-05-09 00:29:00+00:00,80142.0234375,80144.7109375,80140.0625,80140.0625,0
2026-05-09 00:30:00+00:00,80168.2734375,80173.96875,80142.03125,80142.03125,0
2026-05-09 00:31:00+00:00,80180.3671875,80180.3671875,80167.0625,80167.0625,0
2026-05-09 00:32:00+00:00,80190.7421875,80190.7421875,80180.3671875,80180.3671875,23971840
2026-05-09 00:33:00+00:00,80210.46875,80210.46875,80183.390625,80190.7421875,0
2026-05-09 00:34:00+00:00,80210.1875,80212.359375,80208.140625,80208.140625,0
2026-05-09 00:35:00+00:00,80204.6328125,80211.78125,80204.6328125,80211.78125,1564672
2026-05-09 00:36:00+00:00,80192.3125,80204.6328125,80191.5078125,80204.6328125,77488128
2026-05-09 00:37:00+00:00,80206.703125,80206.703125,80192.59375,80192.59375,0
2026-05-09 00:38:00+00:00,80208.2890625,80208.2890625,80205.3828125,80205.3828125,0
2026-05-09 00:39:00+00:00,80188.5078125,80207.6171875,80188.5078125,80207.609375,0
2026-05-09 00:40:00+00:00,80207.6015625,80212.1328125,80188.6875,80188.6875,0
2026-05-09 00:41:00+00:00,80203.296875,80209.3515625,80203.1875,80207.59375,0
2026-05-09 00:42:00+00:00,80192.421875,80203.2265625,80192.421875,80203.1875,0
2026-05-09 00:43:00+00:00,80179.2421875,80192.0234375,80179.2421875,80192.0234375,0
2026-05-09 00:44:00+00:00,80188.453125,80190.46875,80185.8671875,80189.3671875,0
2026-05-09 00:45:00+00:00,80214.15625,80214.15625,80188.828125,80188.828125,0
2026-05-09 00:46:00+00:00,80208.03125,80214.1796875,80208.03125,80214.1796875,0
2026-05-09 00:47:00+00:00,80208.9296875,80208.9296875,80203.8203125,80205.2109375,26624
