Datetime,Close,High,Low,Open,Volume
2026-03-06 05:00:00+00:00,84.5,84.5999984741211,84.31999969482422,84.41500091552734,309
2026-03-06 05:30:00+00:00,83.95999908447266,84.56500244140625,83.62999725341797,84.55999755859375,774
2026-03-06 06:00:00+00:00,84.19999694824219,84.54499816894531,83.75499725341797,83.91500091552734,471
2026-03-06 06:30:00+00:00,84.58999633789062,84.79499816894531,83.9800033569336,84.24500274658203,658
2026-03-06 07:00:00+00:00,84.5,84.73999786376953,84.18499755859375,84.56500244140625,232
2026-03-06 07:30:00+00:00,84.93499755859375,84.95500183105469,84.3550033569336,84.5,482
2026-03-06 08:00:00+00:00,84.18000030517578,85.08499908447266,83.98999786376953,84.91999816894531,860
2026-03-06 08:30:00+00:00,84.45999908447266,84.72000122070312,84.06999969482422,84.1500015258789,442
2026-03-06 09:00:00+00:00,83.84500122070312,84.48999786376953,83.68000030517578,84.38500213623047,532
2026-03-06 09:30:00+00:00,82.96499633789062,83.95500183105469,82.59500122070312,83.81500244140625,1312
2026-03-06 10:00:00+00:00,83.26499938964844,83.45999908447266,82.55000305175781,82.99500274658203,614
2026-03-06 10:30:00+00:00,83.16999816894531,83.3550033569336,82.55999755859375,83.29000091552734,592
2026-03-06 11:00:00+00:00,83.3949966430664,83.68499755859375,82.79499816894531,83.16999816894531,779
2026-03-06 11:30:00+00:00,82.43499755859375,83.49500274658203,82.03500366210938,83.33499908447266,1006
2026-03-06 12:00:00+00:00,82.43499755859375,82.87999725341797,82.2750015258789,82.4749984741211,1050
2026-03-06 12:30:00+00:00,82.53500366210938,82.98999786376953,82.30000305175781,82.5,636
2026-03-06 13:00:00+00:00,82.94999694824219,82.94999694824219,81.78500366210938,82.4749984741211,1618
2026-03-06 13:30:00+00:00,82.74500274658203,84.45999908447266,82.4800033569336,82.95500183105469,4172
2026-03-06 14:00:00+00:00,83.08000183105469,83.22000122070312,82.54000091552734,82.71499633789062,1177
2026-03-06 14:30:00+00:00,83.9800033569336,83.9800033569336,82.48999786376953,83.08499908447266,2155
2026-03-06 15:00:00+00:00,84.66999816894531,85.33499908447266,83.94999694824219,83.9800033569336,4097
2026-03-06 15:30:00+00:00,84.43499755859375,85.1500015258789,84.21499633789062,84.68000030517578,1501
2026-03-06 16:00:00+00:00,84.69999694824219,85.12999725341797,84.36000061035156,84.44000244140625,949
2026-03-06 16:30:00+00:00,84.18499755859375,84.82499694824219,83.82499694824219,84.75499725341797,1073
2026-03-06 17:00:00+00:00,84.09500122070312,84.26000213623047,83.76000213623047,84.23999786376953,690
2026-03-06 17:30:00+00:00,84.2750015258789,84.54000091552734,84.01499938964844,84.01499938964844,848
2026-03-06 18:00:00+00:00,84.67500305175781,84.69499969482422,83.97000122070312,84.2750015258789,1871
2026-03-06 18:30:00+00:00,84.69999694824219,84.9000015258789,84.36000061035156,84.65499877929688,470
2026-03-06 19:00:00+00:00,84.7249984741211,85.03500366210938,84.6500015258789,84.69000244140625,496
2026-03-06 19:30:00+00:00,84.69999694824219,84.83499908447266,84.51000213623047,84.75,252
2026-03-06 20:00:00+00:00,84.21499633789062,84.75499725341797,84.19999694824219,84.67500305175781,297
2026-03-06 20:30:00+00:00,84.1500015258789,84.32499694824219,83.86000061035156,84.24500274658203,904
2026-03-06 21:00:00+00:00,84.51000213623047,84.55500030517578,84.08999633789062,84.15499877929688,309
2026-03-06 21:30:00+00:00,84.31099700927734,84.74500274658203,84.31099700927734,84.4749984741211,294
2026-03-08 22:00:00+00:00,83.82499694824219,83.91500091552734,82.625,82.8499984741211,616
2026-03-08 22:30:00+00:00,83.44499969482422,84.2249984741211,82.56999969482422,83.65499877929688,815
2026-03-08 23:00:00+00:00,82.67500305175781,83.75,82.0999984741211,83.5,968
2026-03-08 23:30:00+00:00,82.05000305175781,82.65499877929688,81.06500244140625,82.61000061035156,1880
2026-03-09 00:00:00+00:00,81.30000305175781,82.5,81.02999877929688,82.03500366210938,1062
2026-03-09 00:30:00+00:00,81.51499938964844,81.9749984741211,80.84500122070312,81.3499984741211,930
2026-03-09 01:00:00+00:00,80.44000244140625,81.55000305175781,79.63999938964844,81.48999786376953,2799
2026-03-09 01:30:00+00:00,81.05500030517578,81.2750015258789,80.30000305175781,80.37999725341797,1247
2026-03-09 02:00:00+00:00,82.24500274658203,83.08000183105469,80.6500015258789,81.09500122070312,2036
2026-03-09 02:30:00+00:00,82.81500244140625,82.9800033569336,82.19999694824219,82.2300033569336,589
2026-03-09 03:00:00+00:00,82.94000244140625,83.49500274658203,82.43499755859375,82.79499816894531,770
2026-03-09 03:30:00+00:00,83.0999984741211,83.30999755859375,82.86000061035156,82.94000244140625,366
2026-03-09 04:00:00+00:00,82.91500091552734,83.59500122070312,82.91000366210938,83.12000274658203,419
2026-03-09 04:30:00+00:00,82.66999816894531,83.19000244140625,82.58999633789062,82.88999938964844,283
2026-03-09 05:00:00+00:00,83.33499908447266,83.47000122070312,82.45500183105469,82.62999725341797,587
2026-03-09 05:30:00+00:00,84.31500244140625,84.83000183105469,83.19999694824219,83.34500122070312,1570
2026-03-09 06:00:00+00:00,84.55000305175781,85.03500366210938,84.02999877929688,84.37000274658203,1586
2026-03-09 06:30:00+00:00,83.86499786376953,84.61499786376953,83.80999755859375,84.55500030517578,596
2026-03-09 07:00:00+00:00,83.6050033569336,83.87000274658203,83.24500274658203,83.87000274658203,662
2026-03-09 07:30:00+00:00,83.66999816894531,83.91500091552734,83.22000122070312,83.61000061035156,614
2026-03-09 08:00:00+00:00,83.375,84.02999877929688,83.375,83.69499969482422,437
2026-03-09 08:30:00+00:00,83.92500305175781,84.04000091552734,83.375,83.375,329
2026-03-09 09:00:00+00:00,84.55500030517578,84.58499908447266,83.7300033569336,83.91500091552734,553
2026-03-09 09:30:00+00:00,84.16500091552734,84.7300033569336,83.81999969482422,84.58999633789062,565
2026-03-09 10:00:00+00:00,84.03500366210938,84.43499755859375,83.80000305175781,84.19499969482422,393
2026-03-09 10:30:00+00:00,83.32499694824219,84.1449966430664,83.19499969482422,84.02999877929688,817
2026-03-09 11:00:00+00:00,83.25,83.67500305175781,82.94499969482422,83.41500091552734,624
2026-03-09 11:30:00+00:00,83.34500122070312,83.58999633789062,83.09500122070312,83.30500030517578,345
2026-03-09 12:00:00+00:00,84.0199966430664,84.07499694824219,83.4000015258789,83.40499877929688,874
2026-03-09 12:30:00+00:00,83.83499908447266,84.25,83.68499755859375,84.05999755859375,632
2026-03-09 13:00:00+00:00,84.62999725341797,84.69999694824219,83.83499908447266,83.87000274658203,1134
2026-03-09 13:30:00+00:00,83.76000213623047,85.43499755859375,83.6449966430664,84.625,3227
